round,domain,item,delta_mean,delta_sd,HDI_lower,HDI_upper,sig,direction,grade,actual_dif
9,읽기,14,-0.3009677902035875,0.10190522659495344,-0.49954927,-0.10229536,True,여유리,C(큰),Y
9,읽기,15,-0.049153125666265,0.10000539746707017,-0.24487145,0.14232906,False,-,A(무시),N
9,읽기,16,0.0013907690972239756,0.09441693123940396,-0.18261587,0.1820799,False,-,A(무시),N
9,읽기,17,-0.09454253648806153,0.10216146954340545,-0.29250594,0.10257768,False,-,A(무시),N
9,읽기,18,-0.02496104697278887,0.10603246206705713,-0.22175311,0.18469815,False,-,A(무시),N
9,읽기,19,-0.1419241643080805,0.0939795440493401,-0.32606705,0.036998369,False,-,A(무시),N
9,읽기,20,-0.007494331307287373,0.10059269873841814,-0.20432498,0.18736815,False,-,A(무시),N
9,읽기,21,0.0719146854379569,0.09766202180807233,-0.12094921,0.25790244,False,-,A(무시),N
9,읽기,22,-0.2186041861548575,0.10697409037465244,-0.41948433,-0.012332768,True,여유리,C(큰),Y
9,읽기,23,-0.09176504832816212,0.09892926592158958,-0.28824897,0.096049974,False,-,A(무시),N
9,읽기,24,-0.06725463693441984,0.10954624100344468,-0.26986053,0.15429629,False,-,A(무시),N
9,읽기,25,-0.0055968435866682,0.10353257570911688,-0.21092705,0.19126068,False,-,A(무시),N
9,읽기,26,-0.178388304501597,0.10370688166621819,-0.38530266,0.011630662,False,-,A(무시),Y
9,읽기,27,0.037693725553123,0.10877617527469095,-0.17149679,0.25592164,False,-,A(무시),N
9,읽기,28,0.07923870699751263,0.09610036995000491,-0.11718772,0.25548681,False,-,A(무시),N
9,읽기,29,-0.32016219626246256,0.10447732299043723,-0.52535846,-0.11935138,True,여유리,C(큰),Y
9,읽기,30,-0.05822607558744639,0.10447120406479071,-0.26826804,0.13608955,False,-,A(무시),N
